TransactionID,Amount,TransactionType,AccountAge,CustomerLocation,DeviceType,TimeOfTransaction,DayOfWeek,TransactionSpeed,NumberOfLogins,CardType,MerchantCategory,Country,IsWeekend,Fraud
1266,363.16,BankTransfer,61,Suburban,Tablet,5,Saturday,47.87166049175217,6,Credit,Clothing,UK,0,0
1267,1963.08,BankTransfer,10,Urban,Mobile,16,Thursday,9.810350390269067,4,Prepaid,Groceries,Germany,0,0
1268,2400.21,Online,31,Rural,Tablet,20,Thursday,37.184970248674915,7,Debit,Entertainment,Australia,1,0
1269,3000.5,POS,60,Urban,Mobile,23,Sunday,30.38510466128165,7,Prepaid,Groceries,Australia,0,0
1270,1459.02,Online,70,Urban,Desktop,7,Monday,18.37379108501301,1,Credit,Electronics,UK,1,0
1271,3475.21,POS,17,Urban,Mobile,11,Monday,43.6793259237756,9,Debit,Clothing,USA,0,0
1272,4300.75,ATM,50,Urban,Tablet,3,Saturday,33.116182736514766,8,Prepaid,Groceries,Canada,1,0
1273,3899.48,ATM,37,Rural,Desktop,9,Sunday,28.693955464945653,1,Credit,Others,UK,1,0
1274,199.05,Online,82,Suburban,Tablet,5,Thursday,40.09339195479488,8,Credit,Clothing,UK,0,0
1275,2403.05,BankTransfer,62,Rural,Tablet,6,Thursday,48.157189448083514,5,Prepaid,Entertainment,USA,1,0
1276,525.55,Online,90,Rural,Mobile,20,Saturday,58.362860523011214,1,Debit,Electronics,USA,1,0
1277,1210.98,BankTransfer,113,Rural,Tablet,7,Tuesday,37.798087065744774,4,Prepaid,Groceries,Australia,1,0
1278,4933.33,POS,118,Urban,Mobile,2,Wednesday,52.47895512548294,7,Debit,Electronics,UK,1,0
1279,713.34,BankTransfer,80,Suburban,Desktop,7,Friday,0.1653833072751209,5,Credit,Entertainment,UK,1,0
1280,2494.94,BankTransfer,72,Urban,Desktop,14,Friday,31.861117994280885,3,Credit,Groceries,Germany,0,0
1281,3091.16,POS,88,Rural,Tablet,20,Saturday,12.957388171334864,4,Credit,Clothing,Canada,1,0
1282,3512.62,ATM,77,Urban,Mobile,0,Sunday,5.742128179279916,2,Prepaid,Clothing,Germany,0,0
1283,2798.68,POS,29,Suburban,Tablet,12,Friday,31.965063922157086,8,Prepaid,Others,Germany,1,0
1284,49.84,Online,32,Suburban,Tablet,21,Monday,44.83490771833073,2,Prepaid,Entertainment,Canada,0,0
1285,1632.98,Online,88,Urban,Tablet,17,Sunday,24.795124096215346,6,Credit,Groceries,UK,1,0
1286,2589.04,Online,80,Rural,Tablet,14,Sunday,40.23943621573165,7,Debit,Electronics,Australia,0,0
1287,440.24,Online,11,Urban,Mobile,6,Monday,29.434183305072903,7,Prepaid,Electronics,Canada,1,0
1288,1753.78,Online,96,Rural,Tablet,14,Tuesday,26.28144337096962,1,Prepaid,Groceries,USA,1,0
1289,166.98,ATM,6,Suburban,Desktop,2,Saturday,17.486372762108054,8,Prepaid,Entertainment,UK,0,0
1290,393.81,ATM,35,Urban,Mobile,13,Monday,23.017351518610173,9,Credit,Entertainment,Canada,0,0
1291,1985.22,BankTransfer,33,Suburban,Tablet,19,Saturday,21.052758284586233,7,Debit,Electronics,Canada,0,0
1292,664.45,Online,18,Rural,Mobile,3,Saturday,38.806612322491404,8,Debit,Groceries,Canada,1,0
1293,2838.14,POS,37,Rural,Tablet,3,Sunday,7.049508825620458,4,Debit,Groceries,Australia,0,0
1294,3447.64,Online,13,Urban,Desktop,2,Thursday,5.648918484399579,8,Prepaid,Electronics,Germany,1,0
1295,4003.13,ATM,74,Urban,Desktop,4,Wednesday,39.63477835308678,3,Prepaid,Groceries,Germany,0,0
1296,1001.55,Online,101,Urban,Desktop,10,Wednesday,32.82325438574496,1,Debit,Groceries,Canada,1,0
1297,838.25,ATM,90,Suburban,Mobile,7,Saturday,25.86898579488519,8,Credit,Clothing,Canada,1,0
1298,523.73,BankTransfer,110,Rural,Desktop,1,Wednesday,9.231328776033422,6,Debit,Clothing,Germany,0,0
1299,3182.51,BankTransfer,81,Rural,Tablet,15,Wednesday,24.72052400097176,9,Prepaid,Others,Australia,1,0
1300,3532.67,BankTransfer,64,Suburban,Tablet,9,Friday,47.40493262286869,3,Debit,Others,UK,1,0
1301,158.9,ATM,1,Urban,Tablet,17,Sunday,53.38831202377649,8,Debit,Entertainment,Germany,0,0
1302,4681.13,Online,63,Urban,Mobile,6,Friday,42.18433654085678,9,Debit,Clothing,Canada,0,0
1303,260.8,Online,89,Suburban,Mobile,4,Thursday,3.6887393352647613,9,Credit,Clothing,Australia,0,0
1304,2706.94,POS,34,Rural,Desktop,6,Tuesday,40.257545618407,7,Prepaid,Clothing,Australia,0,0
1305,3545.59,ATM,103,Rural,Mobile,20,Sunday,14.535036813823044,3,Prepaid,Clothing,Canada,0,0
1306,4354.97,POS,10,Rural,Tablet,5,Monday,18.983549457281665,3,Debit,Entertainment,USA,1,0
1307,3570.72,BankTransfer,84,Rural,Tablet,23,Monday,11.832805156803072,2,Prepaid,Electronics,Australia,1,0
1308,4008.84,Online,7,Suburban,Tablet,0,Friday,46.56777185815026,1,Credit,Entertainment,Germany,1,0
1309,1697.91,ATM,56,Rural,Mobile,10,Saturday,38.95126714597301,2,Debit,Electronics,USA,1,0
1310,4074.31,POS,80,Suburban,Tablet,12,Wednesday,36.748919770490936,5,Credit,Others,UK,0,0
1311,401.49,POS,37,Urban,Desktop,11,Thursday,40.11155931918964,1,Debit,Clothing,Germany,0,0
1312,4474.19,POS,29,Suburban,Mobile,0,Tuesday,14.282658458093813,4,Debit,Electronics,Canada,1,0
1313,2738.41,Online,12,Rural,Tablet,20,Friday,26.734200418089163,1,Debit,Entertainment,USA,1,0
1314,4086.67,Online,17,Urban,Tablet,14,Saturday,38.03189792078445,8,Credit,Electronics,Germany,1,1
1315,2262.14,Online,48,Suburban,Mobile,0,Thursday,38.231982254336195,5,Prepaid,Groceries,Australia,1,0
1316,3218.24,ATM,84,Suburban,Mobile,2,Saturday,47.531926579032316,4,Prepaid,Others,Canada,1,0
1317,2632.49,Online,26,Suburban,Desktop,14,Thursday,17.297527604617823,3,Prepaid,Others,USA,0,0
1318,3658.22,ATM,112,Urban,Mobile,8,Friday,46.24313368963966,9,Prepaid,Clothing,Australia,1,0
1319,409.07,POS,83,Suburban,Tablet,13,Thursday,26.46705038895445,6,Credit,Clothing,Canada,1,0
1320,302.7,POS,111,Rural,Desktop,22,Sunday,40.2433442543302,1,Prepaid,Entertainment,Canada,1,0
1321,1236.27,BankTransfer,12,Urban,Tablet,21,Wednesday,27.39759086591068,8,Prepaid,Electronics,USA,1,0
1322,798.56,Online,21,Urban,Tablet,23,Thursday,56.921749170477504,2,Debit,Groceries,USA,0,0
1323,4359.05,POS,42,Suburban,Tablet,7,Tuesday,10.840205658024502,9,Credit,Others,USA,0,0
1324,1096.85,Online,61,Rural,Mobile,21,Thursday,40.53280480608319,7,Debit,Electronics,Germany,1,0
1325,4879.35,ATM,58,Urban,Mobile,3,Sunday,34.63444654601272,3,Prepaid,Groceries,Canada,1,0
1326,1685.14,POS,54,Suburban,Tablet,19,Monday,10.446589352769902,4,Debit,Electronics,UK,0,0
1327,911.41,Online,34,Rural,Mobile,19,Sunday,4.053779515118909,3,Prepaid,Clothing,Australia,0,0
1328,3948.7,POS,7,Suburban,Tablet,5,Thursday,47.96874889940265,6,Debit,Others,USA,0,0
1329,3293.88,POS,109,Suburban,Mobile,0,Saturday,9.531334885411283,9,Credit,Groceries,Canada,1,0
1330,2491.48,Online,35,Urban,Mobile,17,Friday,11.27175029886798,9,Debit,Clothing,Australia,1,0
1331,2777.26,POS,15,Urban,Mobile,5,Monday,58.708210016943454,1,Debit,Entertainment,UK,1,0
1332,3596.29,POS,65,Suburban,Desktop,13,Friday,43.06392500345018,6,Debit,Entertainment,Australia,1,0
1333,1143.05,POS,90,Urban,Mobile,10,Saturday,15.104161811913226,1,Debit,Clothing,UK,1,0
1334,4981.67,POS,99,Urban,Desktop,16,Tuesday,35.497842713080914,4,Prepaid,Groceries,USA,1,0
1335,4873.99,ATM,25,Rural,Desktop,8,Wednesday,32.09329912031055,7,Debit,Groceries,Germany,1,0
1336,3251.98,POS,106,Rural,Desktop,21,Tuesday,50.68394872407947,4,Credit,Others,UK,1,0
1337,998.51,BankTransfer,59,Suburban,Tablet,6,Monday,43.7863127951742,9,Debit,Clothing,USA,1,0
1338,3401.46,POS,79,Suburban,Mobile,13,Saturday,49.92009541704183,5,Credit,Entertainment,Australia,1,0
1339,361.92,Online,86,Suburban,Tablet,16,Saturday,12.76924461984401,9,Debit,Clothing,Australia,1,0
1340,154.23,BankTransfer,6,Suburban,Desktop,7,Wednesday,38.44913034158361,1,Prepaid,Electronics,Australia,0,0
1341,1289.16,ATM,52,Rural,Mobile,15,Thursday,2.5104274192609815,4,Credit,Groceries,Germany,0,0
1342,2313.65,BankTransfer,79,Urban,Tablet,11,Monday,4.229542675525284,7,Credit,Electronics,Canada,1,0
1343,4341.49,BankTransfer,88,Rural,Desktop,11,Wednesday,42.840269259005375,2,Debit,Entertainment,UK,1,0
1344,3636.12,BankTransfer,21,Suburban,Tablet,4,Sunday,1.562764148371488,9,Prepaid,Groceries,Canada,1,0
1345,3713.79,Online,71,Suburban,Tablet,4,Sunday,34.8279240331405,3,Prepaid,Entertainment,Australia,0,0
1346,2128.04,Online,93,Rural,Mobile,13,Friday,50.44026539682735,4,Credit,Entertainment,Germany,1,0
1347,1730.33,Online,96,Rural,Mobile,5,Wednesday,22.858514324239913,4,Debit,Entertainment,USA,1,0
1348,1855.82,ATM,32,Suburban,Tablet,6,Friday,2.785942166710776,8,Prepaid,Others,Germany,1,0
1349,4938.26,Online,53,Urban,Mobile,22,Sunday,42.859462232760734,2,Prepaid,Entertainment,Canada,0,0
1350,201.51,Online,59,Suburban,Mobile,20,Sunday,55.78821850260263,5,Prepaid,Entertainment,Australia,1,0
1351,4335.29,BankTransfer,69,Rural,Tablet,16,Friday,43.058566384290245,2,Debit,Electronics,UK,0,0
1352,2893.8,Online,62,Suburban,Mobile,8,Saturday,34.74898985586624,6,Debit,Electronics,Germany,1,0
1353,2193.64,POS,4,Suburban,Mobile,21,Wednesday,13.878726909755695,9,Credit,Electronics,Canada,0,1
1354,3626.56,Online,86,Urban,Desktop,12,Saturday,1.02099988026537,9,Debit,Groceries,Canada,0,0
1355,2433.86,ATM,18,Suburban,Mobile,8,Sunday,41.71085929789529,1,Prepaid,Others,USA,1,0
1356,4367.24,ATM,99,Suburban,Desktop,15,Saturday,13.938467933073149,4,Credit,Groceries,UK,1,0
1357,4503.61,POS,81,Suburban,Tablet,3,Tuesday,51.50394436322321,4,Debit,Others,Canada,0,0
1358,2109.18,ATM,114,Rural,Desktop,1,Tuesday,28.03521071807342,1,Prepaid,Others,UK,1,0
1359,1384.86,ATM,114,Rural,Tablet,12,Saturday,31.88507138411013,2,Prepaid,Clothing,Australia,0,0
1360,2962.16,BankTransfer,56,Urban,Mobile,12,Saturday,45.26079900155536,6,Credit,Clothing,Germany,0,0
1361,4561.9,POS,24,Suburban,Mobile,18,Friday,46.787893407420256,3,Credit,Clothing,Canada,1,1
1362,1054.1,BankTransfer,66,Rural,Desktop,11,Saturday,38.59478490152603,9,Debit,Others,Australia,0,0
1363,3115.21,BankTransfer,13,Urban,Tablet,3,Monday,56.31206574322331,3,Debit,Others,USA,0,0
1364,3158.17,Online,62,Suburban,Mobile,9,Wednesday,58.93967633559312,3,Credit,Groceries,UK,0,0
1365,3665.83,POS,54,Urban,Desktop,15,Monday,56.81843811803955,9,Credit,Others,Australia,1,0
1366,658.71,Online,15,Urban,Desktop,23,Tuesday,49.468333202102215,3,Prepaid,Entertainment,UK,1,0
1367,3579.41,Online,69,Urban,Desktop,18,Monday,42.36695069263066,6,Debit,Entertainment,UK,0,0
1368,4545.25,BankTransfer,3,Urban,Mobile,7,Thursday,39.83321888711188,6,Prepaid,Others,Canada,1,0
1369,899.24,ATM,37,Urban,Tablet,5,Thursday,6.31463559753998,1,Credit,Entertainment,UK,1,0
1370,1188.48,POS,37,Urban,Mobile,3,Tuesday,16.36191237446484,7,Credit,Others,Australia,1,0
1371,4857.0,ATM,101,Urban,Mobile,6,Monday,0.4407245894096844,9,Credit,Clothing,USA,0,0
1372,905.7,BankTransfer,3,Suburban,Tablet,13,Wednesday,8.330851227016112,9,Debit,Others,Canada,1,0
1373,4272.07,BankTransfer,63,Suburban,Desktop,12,Tuesday,26.409845682434383,9,Credit,Clothing,Germany,1,0
1374,2461.9,BankTransfer,35,Urban,Mobile,20,Thursday,8.877539392265493,2,Credit,Electronics,USA,1,0
1375,1236.91,BankTransfer,52,Suburban,Desktop,4,Tuesday,54.1096385391378,1,Debit,Entertainment,Australia,0,0
1376,4353.88,BankTransfer,87,Urban,Desktop,8,Monday,48.36138120158339,6,Credit,Electronics,Canada,1,0
1377,2227.08,BankTransfer,28,Suburban,Tablet,2,Monday,4.3895535341621414,6,Debit,Entertainment,UK,1,0
1378,2574.57,ATM,94,Rural,Tablet,9,Monday,15.009931556489235,4,Credit,Electronics,USA,0,0
1379,1796.81,Online,18,Urban,Tablet,14,Friday,49.16240588822938,8,Debit,Others,Canada,1,0
1380,2965.16,ATM,116,Rural,Desktop,19,Monday,48.202462980936424,5,Debit,Electronics,Germany,1,0
1381,818.46,POS,36,Urban,Desktop,20,Saturday,56.73248795205555,7,Debit,Entertainment,Germany,1,0
1382,1956.02,ATM,33,Urban,Mobile,16,Thursday,59.85311092087988,9,Debit,Groceries,Germany,0,0
1383,4847.09,BankTransfer,64,Rural,Desktop,22,Sunday,58.5785767881432,1,Prepaid,Entertainment,Canada,1,0
1384,1291.41,ATM,26,Rural,Tablet,23,Thursday,24.667265344714345,9,Debit,Groceries,USA,0,1
1385,3284.03,Online,48,Rural,Tablet,5,Friday,15.09467378374173,4,Debit,Others,UK,1,0
1386,1626.63,POS,40,Urban,Tablet,2,Thursday,45.528770406581046,7,Debit,Entertainment,USA,0,0
1387,3867.59,ATM,17,Rural,Tablet,17,Thursday,18.026446275367444,4,Debit,Electronics,UK,1,0
1388,655.24,Online,40,Rural,Desktop,4,Tuesday,48.40338157186665,4,Credit,Others,USA,0,0
1389,4849.14,ATM,7,Suburban,Tablet,12,Sunday,32.08388835083567,4,Credit,Entertainment,USA,0,0
1390,2269.49,POS,57,Suburban,Mobile,0,Sunday,47.65624378657374,6,Debit,Others,Canada,1,0
1391,1181.02,ATM,8,Rural,Desktop,16,Monday,16.625204795048926,5,Debit,Groceries,Germany,0,0
1392,368.41,BankTransfer,117,Rural,Tablet,2,Saturday,30.53083620167387,2,Prepaid,Others,Germany,1,0
1393,849.62,ATM,56,Rural,Mobile,18,Saturday,33.8850252367707,9,Debit,Electronics,Germany,0,0
1394,2599.35,Online,31,Rural,Tablet,20,Tuesday,56.59217325643591,6,Debit,Entertainment,Germany,1,0
1395,1685.68,ATM,59,Suburban,Desktop,19,Saturday,16.069194852141997,6,Debit,Groceries,USA,0,0
1396,4144.59,Online,58,Urban,Desktop,21,Tuesday,56.20762553316519,9,Credit,Others,Germany,1,0
1397,2155.01,POS,12,Rural,Mobile,11,Sunday,48.31104903639638,1,Debit,Clothing,USA,0,0
1398,1244.32,ATM,48,Rural,Desktop,7,Sunday,43.880553839793045,7,Debit,Groceries,UK,0,0
1399,3086.11,POS,31,Suburban,Mobile,7,Sunday,47.233529124189,3,Prepaid,Groceries,Australia,1,0
1400,3534.18,POS,108,Rural,Tablet,14,Saturday,36.36496024821541,4,Credit,Electronics,Australia,1,0
1401,836.04,ATM,83,Rural,Desktop,10,Thursday,14.720392626702901,1,Prepaid,Electronics,UK,0,0
1402,838.93,Online,63,Suburban,Tablet,19,Sunday,11.450748633507178,3,Debit,Others,USA,0,0
1403,184.32,POS,74,Rural,Tablet,0,Wednesday,51.99385200743839,7,Prepaid,Clothing,Germany,0,0
1404,3682.27,POS,39,Rural,Desktop,15,Monday,43.535850215490406,6,Debit,Groceries,Canada,0,1
1405,3319.36,ATM,76,Suburban,Tablet,13,Wednesday,12.870936537380848,1,Debit,Others,USA,1,0
1406,2373.68,ATM,20,Urban,Mobile,6,Thursday,36.944092615876656,9,Credit,Clothing,USA,1,0
1407,4221.01,ATM,101,Rural,Mobile,5,Friday,26.90803423671201,4,Prepaid,Others,UK,0,0
1408,4028.55,ATM,48,Rural,Mobile,20,Tuesday,9.603444680789325,7,Debit,Groceries,UK,1,0
1409,2927.19,ATM,105,Urban,Desktop,3,Saturday,31.958240850494146,4,Prepaid,Others,Canada,1,0
1410,4341.49,BankTransfer,71,Suburban,Tablet,21,Saturday,16.962993638738396,7,Credit,Electronics,Germany,0,0
1411,1030.0,ATM,116,Urban,Tablet,7,Thursday,5.865023037038536,5,Debit,Electronics,Australia,0,0
1412,560.49,Online,54,Rural,Tablet,21,Saturday,28.07080208287011,1,Credit,Entertainment,Germany,0,0
1413,1349.48,POS,78,Urban,Tablet,18,Thursday,35.44750227040436,4,Prepaid,Clothing,Germany,1,0
1414,286.38,Online,75,Suburban,Mobile,2,Wednesday,2.9096939818309155,3,Prepaid,Groceries,USA,1,0
1415,2656.32,Online,71,Rural,Desktop,3,Friday,24.185355689718712,6,Prepaid,Clothing,Canada,0,0
1416,4683.09,BankTransfer,29,Suburban,Mobile,12,Tuesday,15.533948998217449,6,Debit,Electronics,USA,0,0
1417,197.68,ATM,74,Suburban,Mobile,20,Saturday,1.9359703833632218,1,Debit,Groceries,UK,0,0
1418,611.43,POS,93,Urban,Desktop,1,Friday,7.627186721729197,2,Debit,Entertainment,Australia,1,0
1419,2261.54,Online,73,Urban,Desktop,10,Friday,8.428146113220814,2,Credit,Electronics,Canada,0,0
1420,4669.44,ATM,100,Suburban,Mobile,15,Friday,11.054167462266472,4,Prepaid,Electronics,Canada,1,0
1421,1581.46,ATM,48,Suburban,Tablet,9,Monday,48.22231652913148,9,Prepaid,Clothing,Germany,1,0
1422,2536.67,BankTransfer,74,Rural,Desktop,14,Friday,26.425562802040538,2,Prepaid,Others,USA,1,0
1423,208.82,BankTransfer,83,Suburban,Desktop,9,Sunday,8.910450936996174,8,Credit,Clothing,Germany,0,0
1424,742.57,BankTransfer,56,Suburban,Mobile,1,Thursday,6.107788318980566,1,Debit,Electronics,Germany,1,0
1425,4933.16,POS,95,Urban,Tablet,5,Monday,17.94663347786944,8,Credit,Clothing,Canada,1,0
1426,4825.63,Online,17,Suburban,Desktop,13,Sunday,47.90112957039669,3,Prepaid,Others,Australia,1,0
1427,25.69,BankTransfer,9,Suburban,Mobile,1,Monday,21.931144891584644,5,Prepaid,Entertainment,UK,0,0
1428,4759.11,BankTransfer,109,Urban,Desktop,9,Friday,9.677851881606891,1,Credit,Groceries,Germany,0,0
1429,3195.96,BankTransfer,97,Rural,Tablet,16,Saturday,24.30655927461498,1,Debit,Electronics,Australia,1,0
1430,4339.72,Online,34,Urban,Mobile,7,Saturday,33.363162281494745,6,Debit,Clothing,Germany,1,0
1431,2274.24,Online,45,Urban,Mobile,15,Saturday,1.8720925999170297,3,Prepaid,Electronics,Australia,1,0
1432,2578.46,BankTransfer,88,Suburban,Tablet,13,Saturday,37.69574390626637,8,Credit,Groceries,USA,1,0
1433,2444.74,BankTransfer,9,Suburban,Mobile,9,Thursday,23.76653510558588,4,Debit,Clothing,UK,1,1
1434,3334.65,ATM,7,Rural,Tablet,12,Saturday,0.6825799203585435,6,Credit,Entertainment,Canada,0,0
1435,699.12,BankTransfer,16,Suburban,Mobile,0,Tuesday,40.465974996888214,9,Prepaid,Groceries,USA,1,1
1436,150.84,POS,19,Rural,Tablet,9,Friday,42.77201937020263,8,Prepaid,Others,Germany,0,0
1437,1540.34,POS,103,Rural,Desktop,21,Monday,37.7675033346651,4,Prepaid,Others,Germany,0,0
1438,3523.7,BankTransfer,6,Rural,Desktop,11,Tuesday,20.581620034145494,8,Prepaid,Electronics,UK,1,0
1439,1010.07,Online,114,Rural,Desktop,16,Saturday,31.823330758551073,7,Debit,Others,UK,1,1
1440,3367.49,ATM,115,Suburban,Mobile,23,Tuesday,23.29074659739278,5,Prepaid,Clothing,UK,1,0
1441,4849.59,Online,11,Urban,Tablet,13,Monday,42.0672416365657,7,Debit,Others,Germany,0,0
1442,470.41,BankTransfer,76,Urban,Tablet,4,Saturday,35.05645315539795,7,Debit,Entertainment,Germany,1,0
1443,3363.34,POS,61,Suburban,Desktop,18,Tuesday,4.99976691826424,2,Credit,Clothing,Canada,0,0
1444,2219.31,ATM,42,Suburban,Desktop,4,Thursday,38.62130413731794,7,Prepaid,Electronics,UK,1,0
1445,4340.84,Online,13,Rural,Desktop,14,Thursday,41.26558101883431,3,Debit,Electronics,Australia,1,0
1446,886.57,Online,12,Suburban,Tablet,12,Friday,22.305060618820495,8,Credit,Others,Canada,0,0
1447,3463.44,BankTransfer,85,Urban,Desktop,16,Friday,52.55956827948629,8,Credit,Others,Australia,1,0
1448,4190.74,ATM,74,Suburban,Mobile,0,Sunday,50.596559855213265,9,Prepaid,Electronics,USA,0,0
1449,4723.13,POS,20,Suburban,Desktop,13,Tuesday,10.592474781594298,4,Prepaid,Clothing,UK,1,0
1450,3416.56,BankTransfer,50,Rural,Desktop,3,Monday,54.265551878303526,3,Credit,Groceries,Canada,0,0
1451,2486.38,ATM,36,Rural,Tablet,8,Thursday,26.508255052555143,9,Debit,Electronics,Canada,0,0
1452,3089.62,Online,92,Rural,Mobile,16,Wednesday,43.452604192794176,9,Prepaid,Entertainment,USA,1,0
1453,4344.66,BankTransfer,88,Rural,Tablet,2,Friday,48.864410717337435,2,Credit,Clothing,USA,1,0
1454,2853.48,Online,69,Urban,Mobile,12,Sunday,30.356234022074425,6,Credit,Groceries,USA,1,0
1455,152.9,Online,37,Suburban,Mobile,11,Thursday,24.006206168311863,3,Debit,Groceries,Canada,0,0
1456,4654.81,BankTransfer,12,Suburban,Desktop,15,Sunday,54.93553698004439,5,Debit,Clothing,Germany,1,0
1457,3447.94,BankTransfer,99,Rural,Desktop,3,Saturday,13.928127820831849,2,Credit,Electronics,Australia,1,0
1458,3382.89,BankTransfer,40,Urban,Tablet,17,Tuesday,15.492507655376754,4,Debit,Groceries,Australia,1,0
1459,1079.16,BankTransfer,54,Urban,Tablet,22,Sunday,21.76105680940488,3,Prepaid,Entertainment,USA,0,0
1460,3294.77,BankTransfer,2,Suburban,Tablet,2,Thursday,51.58200010043688,2,Credit,Clothing,Germany,0,0
1461,1969.93,Online,50,Rural,Mobile,16,Thursday,56.33341702636325,6,Debit,Others,Germany,0,0
1462,3256.51,POS,41,Suburban,Tablet,0,Tuesday,13.282056113816225,3,Debit,Electronics,USA,1,0
1463,533.86,POS,45,Suburban,Mobile,18,Friday,51.8458218431116,4,Debit,Clothing,UK,0,0
1464,3289.57,BankTransfer,103,Urban,Mobile,21,Friday,15.5663572721673,6,Debit,Entertainment,Canada,0,0
1465,4997.07,Online,106,Urban,Mobile,3,Wednesday,58.241410680318296,5,Credit,Groceries,UK,1,0
1466,242.01,POS,9,Suburban,Mobile,16,Wednesday,35.88473272969678,4,Debit,Electronics,Germany,1,0
1467,4885.89,POS,62,Rural,Mobile,6,Friday,0.5244794000982054,4,Prepaid,Electronics,USA,1,0
1468,2035.13,POS,86,Rural,Desktop,1,Friday,2.1443812538635556,2,Prepaid,Clothing,Canada,1,0
1469,4353.9,Online,47,Suburban,Mobile,11,Sunday,8.934323395202037,4,Credit,Clothing,Australia,0,0
1470,3912.15,BankTransfer,5,Suburban,Mobile,4,Friday,11.335632153343527,8,Credit,Entertainment,Germany,0,0
1471,2835.51,BankTransfer,76,Rural,Desktop,15,Friday,46.080385457313135,5,Prepaid,Others,Canada,0,0
1472,3692.51,BankTransfer,1,Rural,Desktop,7,Thursday,13.443675997375298,8,Prepaid,Clothing,Canada,0,0
1473,4392.7,ATM,44,Rural,Desktop,22,Wednesday,58.1515830409866,6,Credit,Clothing,UK,1,0
1474,2021.3,ATM,22,Suburban,Tablet,7,Tuesday,38.20311222645601,5,Prepaid,Clothing,Australia,0,0
1475,1635.84,ATM,38,Urban,Tablet,12,Monday,41.58179880428571,4,Prepaid,Entertainment,UK,1,0
1476,3338.3,Online,115,Rural,Mobile,13,Tuesday,13.147209505183929,9,Credit,Groceries,UK,1,0
1477,4039.42,POS,19,Rural,Mobile,10,Saturday,53.57310821429557,5,Credit,Others,UK,0,0
1478,3811.66,POS,80,Rural,Mobile,5,Monday,40.10209291191389,6,Debit,Entertainment,UK,1,0
1479,3989.27,Online,31,Suburban,Mobile,15,Thursday,51.877896898077644,7,Debit,Clothing,Germany,1,0
1480,2178.48,Online,115,Urban,Desktop,22,Saturday,57.393217724150496,1,Prepaid,Groceries,Australia,1,0
1481,4089.35,BankTransfer,67,Urban,Tablet,21,Wednesday,7.625894528864825,9,Credit,Clothing,UK,1,0
1482,601.93,BankTransfer,87,Rural,Desktop,14,Monday,5.885575093109845,8,Debit,Entertainment,Germany,1,0
1483,2722.9,ATM,42,Suburban,Tablet,15,Friday,48.22412881271918,5,Prepaid,Electronics,Germany,0,0
1484,29.79,ATM,82,Urban,Desktop,12,Saturday,51.9809509397408,3,Prepaid,Clothing,Canada,1,0
1485,1623.6,Online,26,Suburban,Mobile,11,Thursday,35.06730911059134,5,Prepaid,Groceries,Canada,0,0
1486,1832.94,ATM,13,Urban,Tablet,17,Monday,22.023432810256185,5,Prepaid,Others,USA,1,0
1487,1981.47,POS,58,Rural,Mobile,17,Friday,39.1925152009059,9,Credit,Electronics,Germany,1,0
1488,3477.64,Online,18,Suburban,Tablet,13,Saturday,18.409277948288196,7,Prepaid,Clothing,USA,0,0
1489,1943.4,Online,67,Rural,Tablet,1,Thursday,14.379302959992742,2,Debit,Clothing,Germany,0,0
1490,2244.02,POS,87,Urban,Mobile,21,Saturday,29.339898050683203,5,Credit,Groceries,UK,1,0
1491,1188.48,BankTransfer,3,Urban,Mobile,1,Monday,13.047614273622143,9,Prepaid,Electronics,UK,0,0
1492,1866.89,BankTransfer,55,Rural,Mobile,2,Friday,29.073846138078856,2,Debit,Electronics,USA,0,0
1493,1137.12,POS,89,Urban,Desktop,23,Wednesday,57.40072967726796,8,Debit,Electronics,UK,0,0
1494,366.91,POS,91,Rural,Tablet,7,Sunday,50.40306373348169,3,Credit,Clothing,UK,1,1
